Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
systematic,0.5,80,1.205,12.0,12.0,22.0,24.0
systematic,0.5,80,1.205,8.0,8.0,16.0,28.0
systematic,0.5,80,1.205,8.0,10.0,26.0,50.0
systematic,0.5,80,1.205,10.0,10.0,20.0,26.0
systematic,0.5,80,1.205,12.0,12.0,32.0,40.0
systematic,0.5,80,1.205,14.0,14.0,26.0,34.0
systematic,0.5,80,1.205,6.0,6.0,18.0,26.0
systematic,0.5,80,1.205,8.0,6.0,12.0,14.0
systematic,0.5,80,1.205,10.0,10.0,42.0,58.0
systematic,0.5,80,1.205,8.0,8.0,16.0,28.0
systematic,0.5,80,1.205,8.0,8.0,22.0,24.0
systematic,0.5,80,1.205,12.0,10.0,36.0,50.0
systematic,0.5,80,1.205,8.0,10.0,14.0,16.0
systematic,0.5,80,1.205,6.0,4.0,14.0,28.0
systematic,0.5,80,1.205,12.0,12.0,34.0,40.0
systematic,0.5,80,1.205,16.0,12.0,24.0,24.0
systematic,0.5,80,1.205,14.0,12.0,28.0,52.0
systematic,0.5,80,1.205,4.0,4.0,16.0,18.0
systematic,0.5,80,1.205,12.0,12.0,24.0,34.0
systematic,0.5,80,1.205,8.0,8.0,14.0,20.0
systematic,0.5,80,1.205,8.0,8.0,20.0,30.0
systematic,0.5,80,1.205,10.0,10.0,18.0,20.0
systematic,0.5,80,1.205,10.0,10.0,18.0,20.0
systematic,0.5,80,1.205,8.0,8.0,16.0,28.0
systematic,0.5,80,1.205,8.0,8.0,14.0,22.0
systematic,0.5,80,1.205,6.0,6.0,20.0,26.0
systematic,0.5,80,1.205,8.0,8.0,12.0,16.0
systematic,0.5,80,1.205,10.0,10.0,26.0,36.0
systematic,0.5,80,1.205,1.0,16.0,30.0,38.0
systematic,0.5,80,1.205,12.0,12.0,32.0,46.0
systematic,0.5,80,1.205,10.0,10.0,20.0,28.0
systematic,0.5,80,1.205,10.0,10.0,14.0,18.0
systematic,0.5,80,1.205,14.0,14.0,34.0,44.0
systematic,0.5,80,1.205,6.0,10.0,28.0,38.0
systematic,0.5,80,1.205,12.0,12.0,18.0,22.0
systematic,0.5,80,1.205,10.0,10.0,18.0,28.0
systematic,0.5,80,1.205,14.0,14.0,42.0,48.0
systematic,0.5,80,1.205,8.0,12.0,22.0,24.0
systematic,0.5,80,1.205,10.0,10.0,18.0,18.0
systematic,0.5,80,1.205,12.0,12.0,32.0,40.0
systematic,0.5,80,1.205,8.0,8.0,10.0,12.0
systematic,0.5,80,1.205,6.0,6.0,12.0,12.0
systematic,0.5,80,1.205,12.0,12.0,20.0,26.0
systematic,0.5,80,1.205,10.0,8.0,18.0,20.0
systematic,0.5,80,1.205,10.0,10.0,14.0,14.0
systematic,0.5,80,1.205,8.0,8.0,12.0,14.0
systematic,0.5,80,1.205,6.0,6.0,18.0,30.0
systematic,0.5,80,1.205,12.0,12.0,48.0,66.0
systematic,0.5,80,1.205,12.0,12.0,26.0,30.0
systematic,0.5,80,1.205,8.0,8.0,16.0,16.0
systematic,0.5,80,1.205,8.0,8.0,20.0,28.0
systematic,0.5,80,1.205,8.0,10.0,20.0,28.0
systematic,0.5,80,1.205,12.0,14.0,20.0,22.0
systematic,0.5,80,1.205,14.0,10.0,24.0,28.0
systematic,0.5,80,1.205,10.0,10.0,16.0,26.0
systematic,0.5,80,1.205,10.0,10.0,16.0,20.0
systematic,0.5,80,1.205,6.0,6.0,18.0,24.0
systematic,0.5,80,1.205,10.0,10.0,20.0,24.0
systematic,0.5,80,1.205,14.0,16.0,30.0,32.0
systematic,0.5,80,1.205,8.0,6.0,16.0,18.0
systematic,0.5,80,1.205,10.0,10.0,30.0,34.0
systematic,0.5,80,1.205,14.0,18.0,26.0,32.0
systematic,0.5,80,1.205,6.0,6.0,36.0,44.0
systematic,0.5,80,1.205,10.0,12.0,24.0,32.0
systematic,0.5,80,1.205,14.0,14.0,20.0,28.0
systematic,0.5,80,1.205,10.0,8.0,16.0,16.0
systematic,0.5,80,1.205,6.0,8.0,18.0,22.0
systematic,0.5,80,1.205,12.0,12.0,24.0,30.0
systematic,0.5,80,1.205,12.0,12.0,24.0,30.0
systematic,0.5,80,1.205,6.0,6.0,10.0,12.0
systematic,0.5,80,1.205,6.0,8.0,22.0,30.0
systematic,0.5,80,1.205,12.0,10.0,16.0,22.0
systematic,0.5,80,1.205,10.0,12.0,26.0,32.0
systematic,0.5,80,1.205,8.0,8.0,16.0,18.0
systematic,0.5,80,1.205,10.0,10.0,16.0,16.0
systematic,0.5,80,1.205,12.0,14.0,26.0,38.0
systematic,0.5,80,1.205,8.0,8.0,20.0,50.0
systematic,0.5,80,1.205,8.0,10.0,16.0,18.0
systematic,0.5,80,1.205,8.0,8.0,14.0,16.0
systematic,0.5,80,1.205,12.0,12.0,18.0,20.0
systematic,0.5,80,1.205,8.0,8.0,16.0,18.0
systematic,0.5,80,1.205,6.0,4.0,14.0,26.0
systematic,0.5,80,1.205,4.0,4.0,16.0,18.0
systematic,0.5,80,1.205,12.0,10.0,14.0,18.0
systematic,0.5,80,1.205,8.0,8.0,18.0,20.0
systematic,0.5,80,1.205,14.0,16.0,32.0,38.0
systematic,0.5,80,1.205,4.0,6.0,12.0,20.0
systematic,0.5,80,1.205,8.0,8.0,16.0,18.0
systematic,0.5,80,1.205,14.0,14.0,24.0,30.0
systematic,0.5,80,1.205,8.0,10.0,28.0,44.0
systematic,0.5,80,1.205,10.0,10.0,34.0,40.0
systematic,0.5,80,1.205,12.0,10.0,20.0,22.0
systematic,0.5,80,1.205,8.0,8.0,16.0,36.0
systematic,0.5,80,1.205,10.0,10.0,22.0,36.0
systematic,0.5,80,1.205,10.0,10.0,14.0,16.0
systematic,0.5,80,1.205,8.0,8.0,16.0,18.0
systematic,0.5,80,1.205,10.0,10.0,40.0,54.0
systematic,0.5,80,1.205,14.0,14.0,30.0,52.0
systematic,0.5,80,1.205,8.0,8.0,14.0,16.0
systematic,0.5,80,1.205,8.0,6.0,16.0,20.0
systematic,0.5,80,1.205,12.0,10.0,18.0,28.0
systematic,0.5,80,1.205,6.0,6.0,16.0,22.0
systematic,0.5,80,1.205,14.0,14.0,34.0,40.0
systematic,0.5,80,1.205,22.0,22.0,28.0,28.0
systematic,0.5,80,1.205,8.0,8.0,20.0,28.0
systematic,0.5,80,1.205,4.0,4.0,20.0,38.0
systematic,0.5,80,1.205,6.0,8.0,24.0,28.0
systematic,0.5,80,1.205,4.0,4.0,16.0,18.0
systematic,0.5,80,1.205,4.0,6.0,16.0,18.0
systematic,0.5,80,1.205,10.0,10.0,20.0,26.0
systematic,0.5,80,1.205,4.0,6.0,12.0,14.0
systematic,0.5,80,1.205,4.0,6.0,28.0,32.0
systematic,0.5,80,1.205,6.0,6.0,24.0,26.0
systematic,0.5,80,1.205,8.0,6.0,14.0,16.0
systematic,0.5,80,1.205,8.0,8.0,22.0,26.0
systematic,0.5,80,1.205,2.0,4.0,12.0,14.0
systematic,0.5,80,1.205,8.0,8.0,16.0,18.0
systematic,0.5,80,1.205,8.0,8.0,20.0,30.0
systematic,0.5,80,1.205,10.0,10.0,22.0,38.0
systematic,0.5,80,1.205,8.0,8.0,12.0,14.0
systematic,0.5,80,1.205,10.0,8.0,16.0,18.0
systematic,0.5,80,1.205,10.0,8.0,20.0,22.0
systematic,0.5,80,1.205,8.0,8.0,18.0,32.0
systematic,0.5,80,1.205,12.0,12.0,32.0,54.0
systematic,0.5,80,1.205,14.0,14.0,22.0,24.0
systematic,0.5,80,1.205,10.0,10.0,18.0,22.0
systematic,0.5,80,1.205,14.0,14.0,32.0,38.0
systematic,0.5,80,1.205,12.0,12.0,20.0,24.0
systematic,0.5,80,1.205,8.0,4.0,20.0,30.0
systematic,0.5,80,1.205,6.0,6.0,14.0,20.0
systematic,0.5,80,1.205,10.0,10.0,26.0,36.0
systematic,0.5,80,1.205,8.0,8.0,14.0,16.0
systematic,0.5,80,1.205,8.0,8.0,14.0,28.0
systematic,0.5,80,1.205,20.0,20.0,30.0,32.0
systematic,0.5,80,1.205,14.0,14.0,38.0,40.0
systematic,0.5,80,1.205,14.0,14.0,30.0,44.0
systematic,0.5,80,1.205,6.0,8.0,28.0,32.0
systematic,0.5,80,1.205,8.0,6.0,14.0,54.0
systematic,0.5,80,1.205,8.0,8.0,14.0,20.0
systematic,0.5,80,1.205,10.0,10.0,36.0,46.0
systematic,0.5,80,1.205,6.0,6.0,18.0,34.0
systematic,0.5,80,1.205,10.0,10.0,18.0,42.0
systematic,0.5,80,1.205,10.0,10.0,16.0,20.0
systematic,0.5,80,1.205,30.0,30.0,50.0,68.0
systematic,0.5,80,1.205,8.0,10.0,24.0,36.0
systematic,0.5,80,1.205,16.0,16.0,24.0,26.0
systematic,0.5,80,1.205,4.0,6.0,16.0,18.0
systematic,0.5,80,1.205,10.0,12.0,24.0,36.0
systematic,0.5,80,1.205,8.0,6.0,12.0,18.0
systematic,0.5,80,1.205,6.0,6.0,36.0,54.0
systematic,0.5,80,1.205,16.0,16.0,32.0,34.0
systematic,0.5,80,1.205,14.0,14.0,26.0,40.0
systematic,0.5,80,1.205,10.0,10.0,16.0,22.0
systematic,0.5,80,1.205,4.0,4.0,22.0,30.0
systematic,0.5,80,1.205,8.0,10.0,22.0,34.0
systematic,0.5,80,1.205,2.0,2.0,16.0,26.0
systematic,0.5,80,1.205,8.0,10.0,16.0,20.0
systematic,0.5,80,1.205,8.0,8.0,24.0,28.0
systematic,0.5,80,1.205,14.0,12.0,22.0,28.0
systematic,0.5,80,1.205,6.0,6.0,10.0,10.0
systematic,0.5,80,1.205,6.0,8.0,24.0,34.0
systematic,0.5,80,1.205,10.0,10.0,36.0,52.0
systematic,0.5,80,1.205,8.0,8.0,18.0,22.0
systematic,0.5,80,1.205,12.0,12.0,20.0,30.0
systematic,0.5,80,1.205,12.0,10.0,28.0,36.0
systematic,0.5,80,1.205,10.0,10.0,18.0,22.0
systematic,0.5,80,1.205,10.0,10.0,20.0,32.0
systematic,0.5,80,1.205,8.0,8.0,22.0,48.0
systematic,0.5,80,1.205,10.0,12.0,18.0,20.0
systematic,0.5,80,1.205,12.0,12.0,22.0,28.0
systematic,0.5,80,1.205,10.0,10.0,16.0,20.0
systematic,0.5,80,1.205,8.0,10.0,26.0,30.0
systematic,0.5,80,1.205,12.0,12.0,26.0,26.0
systematic,0.5,80,1.205,8.0,8.0,24.0,48.0
systematic,0.5,80,1.205,12.0,12.0,16.0,16.0
systematic,0.5,80,1.205,18.0,20.0,36.0,36.0
systematic,0.5,80,1.205,10.0,8.0,20.0,22.0
systematic,0.5,80,1.205,4.0,4.0,8.0,8.0
systematic,0.5,80,1.205,10.0,10.0,18.0,20.0
systematic,0.5,80,1.205,8.0,8.0,18.0,20.0
systematic,0.5,80,1.205,8.0,8.0,18.0,22.0
systematic,0.5,80,1.205,10.0,10.0,30.0,50.0
systematic,0.5,80,1.205,14.0,12.0,48.0,76.0
systematic,0.5,80,1.205,12.0,14.0,34.0,40.0
systematic,0.5,80,1.205,8.0,10.0,32.0,62.0
systematic,0.5,80,1.205,10.0,10.0,34.0,46.0
systematic,0.5,80,1.205,16.0,16.0,24.0,30.0
systematic,0.5,80,1.205,12.0,8.0,34.0,50.0
systematic,0.5,80,1.205,12.0,14.0,20.0,22.0
systematic,0.5,80,1.205,10.0,10.0,34.0,38.0
systematic,0.5,80,1.205,4.0,4.0,30.0,36.0
systematic,0.5,80,1.205,8.0,8.0,26.0,38.0
systematic,0.5,80,1.205,12.0,10.0,16.0,16.0
systematic,0.5,80,1.205,10.0,12.0,30.0,38.0
systematic,0.5,80,1.205,10.0,10.0,18.0,18.0
systematic,0.5,80,1.205,14.0,14.0,26.0,28.0
systematic,0.5,80,1.205,4.0,6.0,12.0,20.0
systematic,0.5,80,1.205,12.0,12.0,20.0,20.0
systematic,0.5,80,1.205,6.0,8.0,18.0,22.0
systematic,0.5,80,1.205,8.0,8.0,14.0,16.0
systematic,0.5,80,1.205,12.0,12.0,22.0,28.0
systematic,0.5,80,1.205,4.0,4.0,10.0,12.0
systematic,0.5,80,1.205,6.0,8.0,14.0,18.0
systematic,0.5,80,1.205,6.0,6.0,14.0,16.0
systematic,0.5,80,1.205,16.0,16.0,28.0,42.0
systematic,0.5,80,1.205,12.0,12.0,24.0,36.0
systematic,0.5,80,1.205,12.0,12.0,22.0,22.0
systematic,0.5,80,1.205,8.0,8.0,26.0,32.0
systematic,0.5,80,1.205,10.0,10.0,18.0,22.0
systematic,0.5,80,1.205,10.0,10.0,22.0,22.0
systematic,0.5,80,1.205,10.0,12.0,18.0,18.0
systematic,0.5,80,1.205,10.0,10.0,18.0,22.0
systematic,0.5,80,1.205,8.0,8.0,12.0,14.0
systematic,0.5,80,1.205,6.0,6.0,12.0,14.0
systematic,0.5,80,1.205,6.0,8.0,14.0,20.0
systematic,0.5,80,1.205,4.0,6.0,14.0,22.0
systematic,0.5,80,1.205,14.0,14.0,24.0,30.0
systematic,0.5,80,1.205,8.0,8.0,18.0,20.0
systematic,0.5,80,1.205,12.0,12.0,22.0,26.0
systematic,0.5,80,1.205,8.0,8.0,26.0,42.0
systematic,0.5,80,1.205,12.0,14.0,30.0,38.0
systematic,0.5,80,1.205,12.0,12.0,20.0,26.0
systematic,0.5,80,1.205,12.0,12.0,22.0,62.0
systematic,0.5,80,1.205,10.0,8.0,14.0,20.0
systematic,0.5,80,1.205,4.0,6.0,12.0,14.0
systematic,0.5,80,1.205,8.0,8.0,14.0,18.0
systematic,0.5,80,1.205,6.0,14.0,24.0,32.0
systematic,0.5,80,1.205,10.0,10.0,14.0,16.0
systematic,0.5,80,1.205,8.0,6.0,16.0,22.0
systematic,0.5,80,1.205,14.0,14.0,28.0,32.0
systematic,0.5,80,1.205,8.0,6.0,28.0,36.0
systematic,0.5,80,1.205,8.0,10.0,56.0,62.0
systematic,0.5,80,1.205,12.0,12.0,16.0,22.0
systematic,0.5,80,1.205,16.0,14.0,24.0,26.0
systematic,0.5,80,1.205,8.0,8.0,14.0,18.0
systematic,0.5,80,1.205,12.0,14.0,30.0,36.0
systematic,0.5,80,1.205,8.0,8.0,14.0,18.0
systematic,0.5,80,1.205,10.0,10.0,26.0,38.0
systematic,0.5,80,1.205,10.0,10.0,18.0,30.0
systematic,0.5,80,1.205,10.0,8.0,20.0,26.0
systematic,0.5,80,1.205,4.0,4.0,14.0,16.0
systematic,0.5,80,1.205,6.0,6.0,28.0,32.0
systematic,0.5,80,1.205,12.0,12.0,22.0,24.0
systematic,0.5,80,1.205,4.0,6.0,20.0,40.0
systematic,0.5,80,1.205,8.0,8.0,12.0,14.0
systematic,0.5,80,1.205,10.0,12.0,16.0,18.0
systematic,0.5,80,1.205,8.0,6.0,14.0,16.0
systematic,0.5,80,1.205,4.0,6.0,20.0,28.0
systematic,0.5,80,1.205,6.0,6.0,14.0,16.0
systematic,0.5,80,1.205,12.0,8.0,20.0,20.0
